Year,"				Time",Machine ID,"			Unit No","			Model","				SW Version",LOT No,"				Chip ID","			BCR ID", LensBcr,Step,MotorTx,"			MotorTy","			MotorX","				MotorY","			MotorZ",OC_X,"				OC_Y","				OC_Threshold","		OC_Left","		OC_Right","		OC_Top","		OC_Bottom",CentSFR,"			LfUpSFR6085","			RgtUpSFR6085","			LfDnSFR6085","		RgtDnSFR6085",LfUpSFR60,"			RgtUpSFR60","			LfDnSFR60","		RgtDnSFR60",LfUpSFR85,"			RgtUpSFR85","			LfDnSFR85","		RgtDnSFR85",DFOV,"				TiltX","				TiltY","				Rotation",CenterROI_Left,"		CenterROI_Right","	CenterROI_Top","		CenterROI_Btm",LeftTopROI_Left,"	LeftTopROI_Right","	LeftTopROI_Top","		LeftTopROI_Btm",RightToptROI_Left,"	RightTopROI_Right","	RightTopROI_Top","	RightTopROI_Btm",LeftBtmROI_Left,"	LeftBtmROI_Right","	LeftBtmROI_Top","		LeftBtmROI_Btm",RightBtmtROI_Left,"	RightBtmROI_Right","	RightBtmROI_Top","	RightBtmROI_Btm",IMG1_Cen, IMG1_LeftUp, IMG1_RightUp, IMG1_LeftDown, IMG1_RightDown, IMG2_Cen, IMG2_LeftUp, IMG2_RightUp, IMG2_LeftDown, IMG2_RightDown, IMG3_Cen, IMG3_LeftUp, IMG3_RightUp, IMG3_LeftDown, IMG3_RightDown
10/12/2022,11:17:10:152,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540504NBKW4, 56106b62e22ed306,11,0.024,-0.01092,-5.619,-10.742,-1.0307, , , , , , , ,0.098583,0.07116,0.089294,0.02246,0.039977,0.085338,0.095343,0.019239,0.045023,0.056983,0.083244,0.025681,0.03493,30.923227,0.89986,0.213987,0.037497,2006,2141,1426,1561,182,317,193,328,3868,4003,219,354,168,303,2638,2773,3848,3983,2659,2794,0.119058,0.023902,0.089374,0.009612,0.044794,0.119058,0.023902,0.089374,0.009612,0.044794,0,0,0,0,0
10/12/2022,11:17:10:341,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540504NBKW4, 56106b62e22ed306,12,0.024,-0.01092,-5.619,-10.742,-1.0431, , , , , , , ,0.270076,0.226067,0.237978,0.170451,0.168359,0.265042,0.257521,0.179486,0.162973,0.187093,0.218435,0.161415,0.173745,30.923227,0.89986,0.22626,0.299975,2006,2141,1426,1561,182,317,193,328,3866,4001,221,356,170,305,2634,2769,3844,3979,2659,2794,0.277615,0.117857,0.248338,0.121376,0.173329,0.277615,0.117857,0.248338,0.121376,0.173329,0,0,0,0,0
10/12/2022,11:17:10:813,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540504NBKW4, 56106b62e22ed306,13,0.024,-0.01092,-5.619,-10.742,-1.0477, , , , , , , ,0.566225,0.498296,0.517618,0.475774,0.469516,0.563421,0.544398,0.504724,0.486371,0.433171,0.490838,0.446824,0.45266,30.931635,0.89986,0.214626,0.262479,2006,2141,1426,1561,186,321,193,328,3860,3995,221,356,174,309,2630,2765,3836,3971,2659,2794,0.551699,0.363318,0.49869,0.394699,0.426526,0.552083,0.363558,0.501422,0.393477,0.434734,0.552083,0.363558,0.501422,0.393477,0.434734
10/12/2022,11:17:11:256,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540504NBKW4, 56106b62e22ed306,14,0.024,-0.01092,-5.619,-10.742,-1.0526, , , , , , , ,0.619494,0.544652,0.563753,0.544001,0.539468,0.60708,0.589253,0.575646,0.559886,0.482224,0.538254,0.512356,0.519049,30.944281,0.89986,0.202875,0.262479,2006,2141,1426,1561,188,323,194,329,3860,3995,225,360,174,309,2630,2765,3836,3971,2659,2794,0.603027,0.425279,0.544251,0.462137,0.489309,0.603027,0.425279,0.544251,0.462137,0.489309,0.603018,0.427364,0.543189,0.463621,0.492515
10/12/2022,11:17:11:717,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540504NBKW4, 56106b62e22ed306,15,0.024,-0.01092,-5.619,-10.742,-1.0575, , , , , , , ,0.648962,0.565514,0.589595,0.592008,0.584383,0.625635,0.610379,0.62508,0.610918,0.505393,0.568811,0.558936,0.557849,30.956968,0.89986,0.214993,0.187486,2006,2141,1426,1561,188,323,194,329,3860,3995,225,360,176,311,2630,2765,3836,3971,2666,2801,0.635914,0.469161,0.571632,0.519774,0.532707,0.635914,0.469161,0.571632,0.519774,0.532707,0.637782,0.465902,0.568916,0.521181,0.533762
10/12/2022,11:17:12:180,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540504NBKW4, 56106b62e22ed306,16,0.024,-0.01092,-5.619,-10.742,-1.0624, , , , , , , ,0.65882,0.564322,0.590017,0.61624,0.606565,0.618344,0.605152,0.644442,0.636431,0.5103,0.574883,0.588038,0.576698,30.98674,0.89986,0.203396,0.074994,2006,2141,1426,1561,187,322,199,334,3858,3993,225,360,176,311,2630,2765,3832,3967,2662,2797,0.65273,0.498944,0.572827,0.561915,0.554201,0.65273,0.498944,0.572827,0.561915,0.554201,0.651487,0.496422,0.575461,0.5625,0.554672
10/12/2022,11:17:12:666,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540504NBKW4, 56106b62e22ed306,17,0.024,-0.01092,-5.619,-10.742,-1.0673, , , , , , , ,0.646412,0.536355,0.563553,0.611758,0.602482,0.580042,0.573417,0.64136,0.631119,0.492669,0.553689,0.582157,0.573844,31.146431,0.881376,0.215545,0.150382,2006,2141,1426,1561,192,327,199,334,3858,3993,225,360,176,311,2630,2765,3832,3967,2662,2797,0.645046,0.512559,0.545358,0.573062,0.561537,0.645046,0.512559,0.545358,0.573062,0.561537,0.644572,0.513959,0.551566,0.576755,0.560782
10/12/2022,11:17:13:146,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540504NBKW4, 56106b62e22ed306,18,0.024,-0.01092,-5.619,-10.742,-1.0722, , , , , , , ,0.608023,0.48528,0.505548,0.578413,0.569554,0.517419,0.508967,0.604554,0.597737,0.453141,0.502129,0.552272,0.541371,31.146431,0.904595,0.227813,0.263168,2006,2141,1426,1561,193,328,199,334,3856,3991,225,360,176,311,2630,2765,3832,3967,2662,2797,0.612556,0.500907,0.494461,0.564219,0.542561,0.612556,0.500907,0.494461,0.564219,0.542561,0.612227,0.498555,0.502313,0.561846,0.541727
10/12/2022,11:17:13:175,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540504NBKW4, 56106b62e22ed306,,,,,,,TiltX,-0.102623,TiltY,0.001347,,,Focus_Pos,-1.062,-1.06,-1.06,-1.064,-1.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0,0,0,0,0, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,2141,1426,1561,193,328,199,334,3856,3991,225,360,176,311,2630,2765,3832,3967,2662,2797,0.612556,0.500907,0.494461,0.564219,0.542561,0.612556,0.500907,0.494461,0.564219,0.542561,0.612227,0.498555,0.502313,0.561846,0.541727,,,,,,,,,,
10/12/2022,11:17:14:193,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540504NBKW4, 56106b62e22ed306,Final,-0.0786,-0.00936,-5.619,-10.742,-1.0619,0,0,0,0,0,0,0,0.659524,0.572133,0.576715,0.605833,0.611527,0.627671,0.592764,0.637879,0.639556,0.516596,0.560665,0.573786,0.583498,31.090063,0.639862,0.203396,0.075389,2018,2153,1426,1561,198,333,195,330,3866,4001,225,360,186,321,2630,2765,3844,3979,2662,2797,0.651522,0.489065,0.555226,0.535008,0.560878,0.651695,0.489931,0.555104,0.539096,0.56773,0.653617,0.493883,0.558803,0.540777,0.565274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2022,11:17:31:342,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540404NBKW4, 56106b62e22e1105,0,0.024,-0.01092,-5.619,-10.742,-0.977, , , , , , , ,0.038,0.02846,0.0213,0.025949,0.021263,0.02748,0.019028,0.030262,0.017719,0.02944,0.023573,0.021636,0.024806,30.707296,0.869946,0.10645,0.148434,2006,2141,1438,1573,176,311,197,332,3872,4007,224,359,162,297,2638,2773,3854,3989,2675,2810,0.029266,0.019344,0.015425,0.009612,0.01073,0.029266,0.019344,0.015425,0.009612,0.01073,0,0,0,0,0
10/12/2022,11:17:31:822,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540404NBKW4, 56106b62e22e1105,0,0.024,-0.01092,-5.619,-10.742,-0.9046, , , , , , , ,0.014047,0.014741,0.015824,0.012912,0.016589,0.009004,0.01244,0.018221,0.022006,0.020479,0.019207,0.007603,0.011171,30.473839,0.842736,0.129177,0.2961,2010,2145,1434,1569,174,309,214,349,3884,4019,225,360,160,295,2646,2781,3862,3997,2679,2814,0.01689,0.004589,0.021087,0.006605,0.011704,0.01689,0.004589,0.021087,0.006605,0.011704,0,0,0,0,0
10/12/2022,11:17:32:130,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540404NBKW4, 56106b62e22e1105,1,0.024,-0.01092,-5.619,-10.742,-0.9046, , , , , , , ,0.016317,0.024323,0.014561,0.015385,0.013158,0.036413,0.011532,0.019978,0.017207,0.012232,0.017591,0.010792,0.009109,30.423996,0.820074,0.129177,0.295336,2010,2145,1432,1567,174,309,194,329,3884,4019,233,368,160,295,2646,2781,3862,3997,2673,2808,0.016876,0.003457,0.018217,0.008081,0.011652,0.016876,0.003457,0.018217,0.008081,0.011652,0,0,0,0,0
10/12/2022,11:17:32:324,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540404NBKW4, 56106b62e22e1105,2,0.024,-0.01092,-5.619,-10.742,-0.9168, , , , , , , ,0.012077,0.01223,0.015649,0.01829,0.015376,0.013619,0.012637,0.021433,0.021122,0.010841,0.018662,0.015147,0.00963,30.436304,0.797469,0.129231,0.295336,2008,2143,1434,1569,174,309,194,329,3884,4019,225,360,160,295,2650,2785,3862,3997,2675,2810,0.013247,0.010861,0.020123,0.017579,0.009356,0.013247,0.010861,0.020123,0.017579,0.009356,0,0,0,0,0
10/12/2022,11:17:32:505,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540404NBKW4, 56106b62e22e1105,3,0.024,-0.01092,-5.619,-10.742,-0.9289, , , , , , , ,0.017064,0.017041,0.04389,0.013026,0.012416,0.021296,0.072694,0.015532,0.019063,0.012786,0.015086,0.010521,0.005769,30.473839,0.82219,0.129177,0.295336,2008,2143,1432,1567,174,309,194,329,3884,4019,225,360,160,295,2646,2781,3860,3995,2679,2814,0.009955,0.01511,0.007095,0.009016,0.003091,0.008639,0.005333,0.011358,0.012117,0.002184,0,0,0,0,0
10/12/2022,11:17:32:716,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540404NBKW4, 56106b62e22e1105,4,0.024,-0.01092,-5.619,-10.742,-0.9412, , , , , , , ,0.029065,0.017178,0.010746,0.008555,0.012443,0.017466,0.011636,0.011472,0.015954,0.016889,0.009855,0.005638,0.008932,30.556755,0.844913,0.129394,0.148051,2008,2143,1434,1569,176,311,203,338,3878,4013,242,377,160,295,2646,2781,3860,3995,2676,2811,0.024263,0.008873,0.011813,0.003424,0.004261,0.02196,0.013864,0.004623,0.004047,0.013392,0,0,0,0,0
10/12/2022,11:17:32:906,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540404NBKW4, 56106b62e22e1105,5,0.024,-0.01092,-5.619,-10.742,-0.9536, , , , , , , ,0.023961,0.017979,0.006473,0.015584,0.010433,0.020155,0.00347,0.015277,0.012987,0.015803,0.009475,0.01589,0.007879,30.623585,0.890536,0.153243,0.148434,2008,2143,1434,1569,176,311,195,330,3878,4013,222,357,162,297,2646,2781,3860,3995,2675,2810,0.035124,0.00188,0.015429,0.012594,0,0.035124,0.00188,0.015429,0.012594,0,0,0,0,0,0
10/12/2022,11:17:33:102,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540404NBKW4, 56106b62e22e1105,6,0.024,-0.01092,-5.619,-10.742,-0.9658, , , , , , , ,0.032007,0.023828,0.018892,0.003293,0.007317,0.028565,0.023568,0,0.009908,0.01909,0.014216,0.006586,0.004726,30.640125,0.890536,0.129831,0.148434,2006,2141,1434,1569,174,309,192,327,3878,4013,222,357,162,297,2646,2781,3854,3989,2675,2810,0.036667,0.009911,0.013336,0,0.009451,0.036259,0.013346,0.016382,0.013172,0.007709,0,0,0,0,0
10/12/2022,11:17:33:299,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540404NBKW4, 56106b62e22e1105,7,0.024,-0.01092,-5.619,-10.742,-0.978, , , , , , , ,0.027994,0.025524,0.022911,0.024309,0.022327,0.028695,0.025999,0.029624,0.022161,0.022353,0.019822,0.018994,0.022493,30.640125,0.890536,0.129831,0.148434,2006,2141,1434,1569,176,311,192,327,3874,4009,222,357,162,297,2638,2773,3854,3989,2675,2810,0.031362,0.014737,0.019116,0.014431,0.013482,0.031362,0.014737,0.019116,0.014431,0.013482,0,0,0,0,0
10/12/2022,11:17:33:481,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540404NBKW4, 56106b62e22e1105,8,0.024,-0.01092,-5.619,-10.742,-0.9898, , , , , , , ,0.040789,0.028767,0.020611,0.027137,0.021402,0.028144,0.019566,0.028815,0.019342,0.029391,0.021655,0.025458,0.023462,30.652578,0.890536,0.094543,0,2006,2141,1438,1573,176,311,197,332,3872,4007,224,359,162,297,2640,2775,3854,3989,2675,2810,0.031446,0.020615,0.010373,0.012932,0.00913,0.031446,0.020615,0.010373,0.012932,0.00913,0,0,0,0,0
10/12/2022,11:17:33:673,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540404NBKW4, 56106b62e22e1105,9,0.024,-0.01092,-5.619,-10.742,-1.0017, , , , , , , ,0.063818,0.028529,0.028769,0.033284,0.035538,0.024413,0.017937,0.04148,0.03714,0.032645,0.039602,0.025089,0.033936,30.707296,0.936395,0.106586,0.297638,2006,2141,1436,1571,176,311,198,333,3870,4005,225,360,162,297,2637,2772,3852,3987,2675,2810,0.039167,0.004557,0.01614,0.004967,0.017944,0.039167,0.004557,0.01614,0.004967,0.017944,0,0,0,0,0
10/12/2022,11:17:33:866,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540404NBKW4, 56106b62e22e1105,10,0.024,-0.01092,-5.619,-10.742,-1.0136, , , , , , , ,0.062741,0.038665,0.044395,0.035888,0.037742,0.041669,0.032951,0.048091,0.049406,0.03566,0.055838,0.023685,0.026077,30.838387,0.961915,0.094863,0.298413,2006,2141,1436,1571,182,317,198,333,3866,4001,225,360,164,299,2637,2772,3848,3983,2674,2809,0.052368,0.021379,0.017531,0.010359,0.006573,0.052368,0.021379,0.017531,0.010359,0.006573,0,0,0,0,0
10/12/2022,11:17:34:054,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540404NBKW4, 56106b62e22e1105,11,0.024,-0.01092,-5.619,-10.742,-1.0254, , , , , , , ,0.122151,0.065347,0.087068,0.044456,0.06863,0.086233,0.091996,0.050094,0.061473,0.044461,0.082139,0.038818,0.075787,30.910652,0.89986,0.083217,0.149989,2006,2141,1436,1571,181,316,199,334,3866,4001,227,362,168,303,2646,2781,3848,3983,2672,2807,0.152197,0.010367,0.110586,0.026076,0.101323,0.152197,0.010367,0.110586,0.026076,0.101323,0,0,0,0,0
10/12/2022,11:17:34:530,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540404NBKW4, 56106b62e22e1105,12,0.024,-0.01092,-5.619,-10.742,-1.0302, , , , , , , ,0.402069,0.297831,0.332488,0.306426,0.338964,0.34817,0.35259,0.333556,0.34784,0.247491,0.312385,0.279296,0.330088,30.931635,0.89986,0.107313,0.262479,2006,2141,1436,1571,188,323,205,340,3860,3995,231,366,170,305,2642,2777,3840,3975,2667,2802,0.420058,0.174476,0.367008,0.226722,0.345755,0.420058,0.174476,0.367008,0.226722,0.345755,0.410285,0.16658,0.360163,0.220414,0.340003
10/12/2022,11:17:34:992,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540404NBKW4, 56106b62e22e1105,13,0.024,-0.01092,-5.619,-10.742,-1.0351, , , , , , , ,0.486309,0.380506,0.415263,0.390846,0.421354,0.435335,0.439598,0.422049,0.434993,0.325677,0.390929,0.359644,0.407716,30.931635,0.89986,0.107313,0.299975,2006,2141,1434,1569,187,322,201,336,3860,3995,231,366,174,309,2638,2773,3840,3975,2667,2802,0.498865,0.243195,0.435268,0.307962,0.422643,0.493606,0.237001,0.431555,0.301489,0.417312,0.493606,0.237001,0.431555,0.301489,0.417312
10/12/2022,11:17:35:466,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540404NBKW4, 56106b62e22e1105,14,0.024,-0.01092,-5.619,-10.742,-1.04, , , , , , , ,0.562648,0.461416,0.491993,0.479489,0.500718,0.521672,0.51728,0.513249,0.522174,0.40116,0.466705,0.445729,0.479262,30.956968,0.89986,0.083609,0.299975,2004,2139,1438,1573,188,323,205,340,3860,3995,231,366,174,309,2642,2777,3840,3975,2667,2802,0.567783,0.320685,0.490908,0.386328,0.481674,0.567529,0.322887,0.49733,0.390933,0.484757,0.567529,0.322887,0.49733,0.390933,0.484757
10/12/2022,11:17:35:940,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540404NBKW4, 56106b62e22e1105,15,0.024,-0.01092,-5.619,-10.742,-1.0449, , , , , , , ,0.615965,0.521867,0.552506,0.545621,0.563313,0.581175,0.574508,0.580941,0.586637,0.462558,0.530503,0.510301,0.539989,30.961206,0.89986,0.08368,0.262479,2006,2141,1440,1575,188,323,205,340,3860,3995,231,366,174,309,2638,2773,3840,3975,2667,2802,0.614366,0.388991,0.546298,0.453457,0.536284,0.618725,0.391628,0.547032,0.457538,0.535703,0.618725,0.391628,0.547032,0.457538,0.535703
10/12/2022,11:17:36:397,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540404NBKW4, 56106b62e22e1105,16,0.024,-0.01092,-5.619,-10.742,-1.0498, , , , , , , ,0.649776,0.566277,0.588608,0.588062,0.593961,0.620606,0.608865,0.623446,0.625318,0.511948,0.56835,0.552677,0.562604,31.025486,0.923012,0.095716,0.187978,2006,2141,1434,1569,188,323,205,340,3860,3995,231,366,174,309,2638,2773,3836,3971,2666,2801,0.640682,0.459156,0.57812,0.501019,0.539655,0.640682,0.459156,0.57812,0.501019,0.539655,0.64794,0.457292,0.574999,0.509876,0.549529
10/12/2022,11:17:36:894,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540404NBKW4, 56106b62e22e1105,17,0.024,-0.01092,-5.619,-10.742,-1.0547, , , , , , , ,0.663123,0.583891,0.600174,0.613914,0.608707,0.629615,0.615775,0.644869,0.640088,0.538167,0.584573,0.582959,0.577325,31.094318,0.969497,0.095839,0.075389,2006,2141,1434,1569,187,322,205,340,3858,3993,233,368,176,311,2638,2773,3836,3971,2664,2799,0.660238,0.503039,0.581115,0.554515,0.562591,0.658789,0.501131,0.583004,0.558522,0.558113,0.657652,0.505108,0.581549,0.552366,0.566034
10/12/2022,11:17:37:367,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540404NBKW4, 56106b62e22e1105,18,0.024,-0.01092,-5.619,-10.742,-1.0596, , , , , , , ,0.647442,0.570159,0.57323,0.605828,0.588452,0.606707,0.583675,0.632736,0.620549,0.533611,0.562784,0.578919,0.556355,31.094318,0.969497,0.095839,0.075389,2006,2141,1434,1569,194,329,205,340,3854,3989,231,366,176,311,2638,2773,3832,3967,2664,2799,0.643276,0.533681,0.554089,0.572443,0.542166,0.643276,0.533681,0.554089,0.572443,0.542166,0.643276,0.533681,0.554089,0.572443,0.542166
10/12/2022,11:17:37:846,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540404NBKW4, 56106b62e22e1105,19,0.024,-0.01092,-5.619,-10.742,-1.0645, , , , , , , ,0.620091,0.541618,0.536646,0.579669,0.55145,0.565661,0.544778,0.604953,0.586396,0.517574,0.528513,0.554385,0.516504,31.146431,0.972051,0.095839,0.075389,2006,2141,1436,1571,192,327,205,340,3856,3991,233,368,176,311,2638,2773,3832,3967,2660,2795,0.615382,0.540432,0.51275,0.561112,0.494262,0.615382,0.540432,0.51275,0.561112,0.494262,0.61508,0.543022,0.515379,0.565548,0.498866
10/12/2022,11:17:37:869,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540404NBKW4, 56106b62e22e1105,,,,,,,TiltX,-0.021436,TiltY,-0.031859,,,Focus_Pos,-1.054,-1.055,-1.053,-1.056,-1.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,0,0,0,0, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,2141,1436,1571,192,327,205,340,3856,3991,233,368,176,311,2638,2773,3832,3967,2660,2795,0.615382,0.540432,0.51275,0.561112,0.494262,0.615382,0.540432,0.51275,0.561112,0.494262,0.61508,0.543022,0.515379,0.565548,0.498866,,,,,,,,,,
10/12/2022,11:17:38:927,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540404NBKW4, 56106b62e22e1105,Final,0.0024,-0.04212,-5.619,-10.742,-1.0543,0,0,0,0,0,0,0,0.663984,0.582834,0.597763,0.615745,0.607785,0.630466,0.615455,0.648058,0.63966,0.535202,0.58007,0.583433,0.57591,31.068859,0.858217,0.059823,0.262479,2006,2141,1440,1575,194,329,206,341,3860,3995,233,368,176,311,2642,2777,3836,3971,2668,2803,0.660573,0.495131,0.573864,0.556404,0.560139,0.658108,0.491947,0.583237,0.556951,0.555941,0.65698,0.490285,0.582569,0.557612,0.562121
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2022,11:17:56:255,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540604ABMW4, 56106b62e22e4a03,0,0.024,-0.01092,-5.619,-10.742,-0.977, , , , , , , ,0.06644,0.032994,0.027938,0.035159,0.038508,0.031867,0.025253,0.045392,0.043811,0.03412,0.030624,0.024926,0.033205,30.758154,0.959413,-0.0829,0.298413,2006,2141,1452,1587,176,311,210,345,3864,3999,236,371,162,297,2653,2788,3850,3985,2691,2826,0.035141,0.010373,0.006913,0.019336,0.01926,0.035141,0.010373,0.006913,0.019336,0.01926,0,0,0,0,0
10/12/2022,11:17:56:734,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540604ABMW4, 56106b62e22e4a03,0,0.024,-0.01092,-5.619,-10.742,-0.9016, , , , , , , ,0.015541,0.012872,0.040578,0.011345,0.015059,0.012967,0.063673,0.015419,0.017478,0.012778,0.017483,0.00727,0.012639,30.486122,0.865457,-0.058741,0.2961,2006,2141,1452,1587,170,305,222,357,3878,4013,254,389,154,289,2657,2792,3856,3991,2694,2829,0.010995,0.009831,0.006685,0.006582,0.013836,0.010995,0.009831,0.006685,0.006582,0.013836,0,0,0,0,0
10/12/2022,11:17:57:020,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540604ABMW4, 56106b62e22e4a03,1,0.024,-0.01092,-5.619,-10.742,-0.9016, , , , , , , ,0.016717,0.013023,0.026368,0.010741,0.015148,0.014029,0.030351,0.015213,0.018563,0.012018,0.022384,0.006269,0.011734,30.540327,0.888235,-0.070519,0.296867,2006,2141,1450,1585,170,305,206,341,3878,4013,253,388,154,289,2655,2790,3856,3991,2695,2830,0.0092,0.014195,0.009137,0.009188,0.013647,0.013058,0.01198,0.007722,0.003798,0.012884,0,0,0,0,0
10/12/2022,11:17:57:204,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540604ABMW4, 56106b62e22e4a03,2,0.024,-0.01092,-5.619,-10.742,-0.9138, , , , , , , ,0.015545,0.012878,0.026343,0.010527,0.014258,0.011887,0.02971,0.015733,0.018243,0.013868,0.022975,0.005321,0.010273,30.490227,0.865457,-0.070549,0.2961,2006,2141,1450,1585,174,309,206,341,3880,4015,234,369,154,289,2655,2790,3858,3993,2690,2825,0.011825,0.005697,0.008304,0.007159,0.01302,0.010706,0.009651,0.007642,0.002296,0.007641,0,0,0,0,0
10/12/2022,11:17:57:395,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540604ABMW4, 56106b62e22e4a03,3,0.024,-0.01092,-5.619,-10.742,-0.926, , , , , , , ,0.0226,0.005513,0.016638,0.006509,0.008486,0.005931,0.014792,0.004183,0.013384,0.005095,0.018483,0.008836,0.003588,30.556755,0.911073,-0.058816,0.148434,2008,2143,1452,1587,170,305,206,341,3878,4013,238,373,156,291,2655,2790,3856,3991,2694,2829,0.014434,0.006295,0.014304,0.005168,0.001786,0.014434,0.006295,0.014304,0.005168,0.001786,0,0,0,0,0
10/12/2022,11:17:57:615,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540604ABMW4, 56106b62e22e4a03,4,0.024,-0.01092,-5.619,-10.742,-0.9383, , , , , , , ,0.023035,0.014086,0.019679,0.001907,0.011224,0.012484,0.031891,0,0.011316,0.015688,0.007467,0.003813,0.011133,30.573256,0.911073,-0.058915,0,2006,2141,1450,1585,174,309,203,338,3872,4007,234,369,156,291,2655,2790,3856,3991,2691,2826,0.031698,0.005437,0.008992,0.007627,0.004423,0.031698,0.005437,0.008992,0.007627,0.004423,0,0,0,0,0
10/12/2022,11:17:57:803,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540604ABMW4, 56106b62e22e4a03,5,0.024,-0.01092,-5.619,-10.742,-0.9506, , , , , , , ,0.028677,0.02125,0.012253,0.021645,0.007516,0.022012,0.010326,0.022434,0.008649,0.020487,0.01418,0.020855,0.006383,30.640125,0.890536,-0.035424,0.296867,2006,2141,1450,1585,174,309,204,339,3872,4007,234,369,156,291,2653,2788,3854,3989,2690,2825,0.03487,0.008786,0,0.010088,0.008469,0.036685,0.007163,0.009749,0.016088,0.012765,0,0,0,0,0
